BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC_missing,DEBTINC_median,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,5700,82242.0,3.0,0,0,210.0,3,30,0,31.243408701,1,0,0,0,1,0,0,0
1,5700,84579.0,0.1,0,0,96.0,1,17,1,34.818261819,1,0,0,0,0,0,1,0
1,5700,75000.0,4.0,0,0,178.0,2,26,1,34.818261819,0,1,0,0,0,1,0,0
1,5700,109647.0,9.5,0,0,104.0,0,14,1,34.818261819,0,1,0,0,0,1,0,0
1,5700,92661.0,0.0,0,0,97.0,1,16,0,41.777888631,1,0,0,0,0,0,1,0
0,5700,82923.0,4.0,0,0,118.0,0,15,0,42.464866285,0,1,0,0,1,0,0,0
0,5700,79538.0,2.0,0,0,93.0,0,15,0,41.21001247,0,1,0,0,1,0,0,0
0,5700,39052.0,3.0,0,0,272.0,0,25,0,39.896104618,0,1,0,0,1,0,0,0
1,5700,79846.0,0.0,0,0,157.0,0,28,0,47.415228659,1,0,0,0,0,1,0,0
0,5700,33450.0,0.0,1,0,15.0,9,7,0,30.017013296,1,0,0,0,1,0,0,0
0,5700,64910.0,7.0,0,0,180.0,1,21,0,33.850461221,1,0,0,0,1,0,0,0
0,5700,69172.0,1.0,0,0,49.0,0,3,0,38.773685963,0,1,0,1,0,0,0,0
0,5800,36385.0,2.0,0,0,267.0,1,25,0,43.309764541,0,1,0,0,1,0,0,0
0,5800,41119.0,2.0,0,0,261.0,0,26,0,42.191941556,0,1,0,0,1,0,0,0
0,5800,90543.0,18.0,0,0,300.0,1,23,0,38.940575356,1,0,1,0,0,0,0,0
0,5800,86885.0,19.0,0,1,308.0,1,23,0,39.959108765,1,0,1,0,0,0,0,0
1,5800,46833.0,3.0,0,0,83.0,1,13,0,30.187805389,1,0,1,0,0,0,0,0
0,5800,250155.0,7.0,0,0,126.0,0,21,0,43.20775979,1,0,0,0,0,0,1,0
0,5800,34704.0,7.0,0,0,180.0,1,21,0,34.174055545,0,1,0,0,1,0,0,0
0,5800,73804.0,1.0,0,0,72.0,0,4,0,41.287423388,0,1,0,1,0,0,0,0
0,5800,58191.0,5.0,0,0,80.0,0,17,0,24.140153667,0,1,0,0,1,0,0,0
1,5900,28000.0,1.0,2,1,37.0,1,8,1,34.818261819,1,0,0,0,0,0,0,1
0,5900,77989.0,7.0,0,0,120.0,0,24,0,41.442500462,0,1,0,0,1,0,0,0
1,5900,33100.0,7.0,0,0,239.0,1,2,1,34.818261819,0,1,0,0,1,0,0,0
0,5900,51189.0,1.0,0,0,477.0,0,0,0,12.749180645,0,1,0,0,1,0,0,0
0,5900,91175.0,2.0,0,0,180.0,1,21,0,27.595273523,1,0,0,0,0,1,0,0
1,5900,41856.0,2.0,0,2,158.0,3,27,0,40.628278175,1,0,0,0,1,0,0,0
0,5900,78976.0,9.0,0,1,118.0,0,24,0,40.110407425,0,1,0,0,1,0,0,0
0,5900,66903.0,7.0,0,0,180.0,1,21,0,32.782926828,1,0,0,0,1,0,0,0
1,5900,89235.5,1.0,0,6,251.0,4,23,1,34.818261819,1,0,1,0,0,0,0,0
0,6000,69492.0,7.0,0,0,180.0,1,21,0,32.977197226,1,0,0,0,1,0,0,0
0,6000,115977.0,22.0,0,0,149.0,1,12,0,37.954336913,0,1,0,1,0,0,0,0
1,6000,85925.0,0.1,2,1,154.0,4,26,1,34.818261819,0,1,0,1,0,0,0,0
1,6000,30500.0,4.5,0,1,116.0,8,34,1,34.818261819,0,1,0,0,1,0,0,0
1,6000,94355.0,26.0,1,3,69.0,1,34,1,34.818261819,1,0,0,0,1,0,0,0
1,6000,89235.5,13.0,2,2,123.0,2,23,1,34.818261819,0,1,0,1,0,0,0,0
1,6000,89235.5,2.0,0,0,141.0,1,20,1,34.818261819,0,1,0,0,1,0,0,0
1,6000,58305.0,19.0,0,0,90.0,2,13,1,34.818261819,1,0,0,0,1,0,0,0
1,6000,54904.0,2.0,0,0,52.0,1,9,1,34.818261819,0,1,0,0,1,0,0,0
1,6000,35900.0,8.0,0,1,136.0,3,6,1,34.818261819,1,0,0,0,1,0,0,0
1,6000,32200.0,4.0,0,0,83.0,3,20,1,34.818261819,1,0,0,0,1,0,0,0
1,6000,25850.0,1.0,0,1,219.0,5,34,1,34.818261819,1,0,1,0,0,0,0,0
0,6000,80000.0,22.8,0,0,344.0,1,47,1,34.818261819,0,1,0,0,1,0,0,0
0,6000,57460.0,1.6,1,2,102.0,1,13,1,34.818261819,0,1,0,0,1,0,0,0
0,6000,64790.0,0.1,0,2,105.0,3,18,1,34.818261819,1,0,0,0,1,0,0,0
0,6000,94394.07,0.0,0,1,180.0,0,32,1,34.818261819,0,1,0,0,1,0,0,0
0,6000,86125.0,6.0,0,0,222.0,2,24,1,34.818261819,0,1,0,0,0,1,0,0
0,6000,68700.0,3.0,0,2,123.0,0,23,1,34.818261819,0,1,1,0,0,0,0,0
0,6000,43300.0,7.0,0,0,101.0,3,9,1,34.818261819,0,1,0,0,1,0,0,0
0,6000,61493.0,23.0,0,0,322.0,1,13,1,34.818261819,0,1,0,1,0,0,0,0
1,6000,54600.0,4.0,0,4,101.0,0,19,1,34.818261819,0,1,0,0,0,1,0,0
1,6000,27750.0,6.0,0,3,120.0,0,8,1,34.818261819,0,1,1,0,0,0,0,0
1,6000,200000.0,5.0,6,0,90.0,6,29,1,34.818261819,1,0,0,0,0,1,0,0
1,6000,95500.0,6.0,1,2,130.0,1,22,1,34.818261819,0,1,1,0,0,0,0,0
0,6000,103048.0,0.0,0,0,182.0,0,32,0,37.289989924,0,1,0,0,1,0,0,0
0,6000,53190.0,0.0,0,0,477.0,0,0,0,15.174415003,0,1,0,0,1,0,0,0
1,6000,43683.0,7.0,0,0,180.0,1,21,0,21.935498813,0,1,0,0,1,0,0,0
0,6000,154113.0,12.0,0,0,214.0,0,19,1,34.818261819,0,1,0,0,0,1,0,0
0,6100,62500.0,7.0,1,4,111.0,2,11,1,34.818261819,1,0,1,0,0,0,0,0
0,6100,47400.0,7.0,0,0,180.0,1,21,1,34.818261819,1,0,0,0,1,0,0,0
0,6100,114799.0,22.0,0,0,129.0,1,12,0,36.746766237,0,1,0,1,0,0,0,0
0,6100,54966.0,5.0,0,0,71.0,0,18,0,24.76674453,0,1,0,0,1,0,0,0
0,6100,35250.0,7.0,0,0,303.0,1,12,1,34.818261819,0,1,0,0,1,0,0,0
1,6100,95617.0,1.0,0,0,139.0,1,13,0,31.757270694,0,1,0,0,1,0,0,0
0,6100,53388.0,9.0,0,0,178.0,0,19,0,26.72002818,0,1,0,1,0,0,0,0
0,6100,65321.0,3.0,1,0,153.0,0,22,0,40.15052706,0,1,0,0,0,0,1,0
0,6100,87276.0,20.0,0,0,350.0,0,47,0,28.848276581,0,1,0,0,1,0,0,0
0,6100,46830.0,0.0,0,1,52.0,0,0,0,13.306013076,0,1,0,0,1,0,0,0
0,6100,95433.0,0.0,0,0,180.0,1,21,0,28.925117417,1,0,0,0,0,1,0,0
0,6100,97944.0,0.0,0,0,180.0,1,21,0,28.876463055,1,0,0,0,0,1,0,0
0,6200,84368.0,4.0,0,0,122.0,0,30,0,32.552543335,1,0,0,0,0,0,1,0
0,6200,245730.0,7.0,0,0,135.0,0,22,0,39.783818126,1,0,0,0,0,0,1,0
0,6200,33909.0,7.0,0,0,180.0,1,21,0,34.517404516,0,1,0,0,1,0,0,0
0,6200,59486.0,5.0,0,0,85.0,0,18,0,25.35001036,0,1,0,0,1,0,0,0
0,6200,87596.0,5.0,0,0,210.0,2,23,0,34.054811237,0,1,0,0,0,1,0,0
0,6200,82054.0,2.0,0,0,201.0,4,29,0,29.661710162,1,0,0,0,1,0,0,0
0,6200,41657.0,7.0,0,0,294.0,1,11,0,30.197630728,0,1,0,0,1,0,0,0
1,6200,89235.5,3.0,0,0,80.0,2,17,1,34.818261819,1,0,0,0,0,0,0,1
0,6200,80078.0,7.0,0,0,180.0,1,21,0,25.375544161,1,0,0,0,1,0,0,0
1,6200,57385.0,8.5,0,1,165.0,1,28,1,34.818261819,1,0,0,0,1,0,0,0
0,6200,71552.0,3.0,2,0,163.0,0,23,0,40.315396587,0,1,0,0,0,0,1,0
0,6200,98550.0,0.0,0,1,183.0,0,31,0,37.19944569,0,1,0,0,1,0,0,0
0,6200,64854.0,4.0,2,1,63.0,1,16,0,36.538747338,1,0,0,0,1,0,0,0
0,6200,96462.0,0.0,0,0,180.0,1,21,0,27.167655962,1,0,0,0,0,1,0,0
0,6200,51732.0,7.0,0,0,180.0,1,21,0,12.324707091,1,0,0,0,1,0,0,0
0,6200,155222.0,9.0,0,0,213.0,0,19,0,20.616783656,0,1,0,0,0,1,0,0
0,6200,89634.0,24.0,0,0,325.0,0,47,0,28.285532103,0,1,0,0,1,0,0,0
0,6200,61956.0,2.0,0,0,101.0,0,13,0,38.675140153,0,1,0,0,1,0,0,0
0,6300,116260.0,23.0,0,0,125.0,1,12,0,35.642270107,0,1,0,1,0,0,0,0
0,6300,69000.0,13.0,0,0,130.0,0,20,1,34.818261819,1,0,0,0,0,1,0,0
0,6300,72890.0,1.0,0,0,41.0,0,3,0,39.198068218,0,1,0,1,0,0,0,0
0,6300,57779.0,7.0,0,0,64.0,1,16,0,33.111829109,1,0,0,0,1,0,0,0
0,6300,39050.0,7.0,0,0,294.0,1,12,0,31.447750409,0,1,0,0,1,0,0,0
0,6300,80355.0,24.0,0,0,335.0,1,46,0,31.177261304,0,1,0,0,1,0,0,0
1,6300,98314.0,2.2,0,0,121.0,0,8,1,34.818261819,1,0,0,0,0,0,0,1
1,6300,76000.0,0.8,2,0,84.0,1,12,1,34.818261819,1,0,1,0,0,0,0,0
0,6300,89005.0,2.0,0,0,209.0,4,30,0,29.595955514,1,0,0,0,1,0,0,0
0,6300,117352.0,6.0,0,0,199.0,0,27,0,26.520049519,0,1,0,0,0,1,0,0
0,6300,70091.0,9.0,0,4,154.0,1,30,0,21.719595981,1,0,0,0,0,1,0,0
0,6300,64296.0,6.0,0,4,111.0,1,10,0,38.577131937,1,0,1,0,0,0,0,0
0,6300,96988.0,1.0,0,0,180.0,1,21,0,29.835960721,1,0,0,0,0,1,0,0
1,6300,32559.0,12.0,3,6,227.0,0,23,0,23.31951678,0,1,0,1,0,0,0,0
0,6300,73726.0,3.0,2,0,163.0,1,22,0,42.407814245,0,1,0,0,0,0,1,0
0,6300,29792.0,1.0,1,0,13.0,10,6,0,28.36185178,1,0,0,0,1,0,0,0
1,6400,45200.0,25.0,0,2,128.0,4,17,1,34.818261819,0,1,0,0,1,0,0,0
0,6400,125652.0,8.0,0,0,419.0,1,50,0,42.244927573,0,1,0,0,1,0,0,0
0,6400,83200.0,5.0,0,0,180.0,1,21,0,22.055034214,1,0,0,0,1,0,0,0
0,6400,58157.0,0.0,0,0,105.0,0,13,0,36.416886965,0,1,0,0,1,0,0,0
0,6400,70157.0,7.0,0,3,164.0,1,30,0,21.137981572,1,0,0,0,0,1,0,0
0,6400,86148.0,8.0,0,0,262.0,0,11,0,42.068268179,0,1,0,0,0,1,0,0
0,6400,63614.0,23.0,0,0,325.0,0,12,0,40.244404369,0,1,0,1,0,0,0,0
0,6400,74332.0,9.0,0,1,214.0,0,24,0,40.64461955,0,1,1,0,0,0,0,0
0,6400,75016.0,12.0,0,0,133.0,0,20,0,40.188123128,1,0,0,0,0,1,0,0
0,6400,78084.0,8.0,0,0,109.0,0,26,0,37.964554318,0,1,0,0,1,0,0,0
0,6400,78635.0,3.0,0,0,147.0,0,31,0,31.206129763,1,0,0,0,0,0,1,0
0,6400,51666.0,9.0,0,0,178.0,0,19,0,26.1209597,0,1,0,1,0,0,0,0
0,6400,91284.0,4.0,0,0,210.0,2,30,0,31.971971208,1,0,0,0,1,0,0,0
0,6400,62747.0,0.0,1,2,101.0,1,12,0,36.602947343,0,1,0,0,1,0,0,0
0,6400,46351.0,7.0,0,0,202.0,0,11,0,45.114319388,0,1,0,0,0,0,0,1
0,6400,33438.0,1.0,1,0,10.0,10,6,0,29.753700283,1,0,0,0,1,0,0,0
0,6400,74776.0,3.0,0,1,126.0,0,22,0,28.756345434,0,1,1,0,0,0,0,0
0,6500,53102.0,9.0,0,0,181.0,0,19,0,27.839006664,0,1,0,1,0,0,0,0
0,6500,37448.0,7.0,0,0,333.0,1,11,0,29.011980578,0,1,0,0,1,0,0,0
1,6500,70434.0,1.0,0,0,127.0,2,21,0,37.800352933,0,1,0,0,1,0,0,0
0,6500,97630.0,1.0,0,0,180.0,1,21,0,30.531264536,1,0,0,0,0,1,0,0
0,6500,76754.0,2.0,0,2,129.0,0,23,0,29.055433128,0,1,1,0,0,0,0,0
0,6500,37345.0,11.0,0,0,191.0,0,13,0,24.227319339,0,1,0,0,0,1,0,0
0,6500,90599.0,0.0,0,0,180.0,1,21,0,29.198860669,1,0,0,0,0,1,0,0
0,6500,87770.0,4.0,0,0,209.0,4,29,0,30.343448604,1,0,0,0,1,0,0,0
1,6500,89235.5,14.0,2,5,115.0,1,16,1,34.818261819,0,1,0,0,1,0,0,0
1,6500,61000.0,1.0,1,0,97.0,6,38,1,34.818261819,1,0,0,0,1,0,0,0
1,6500,80400.0,15.0,0,0,225.0,0,13,1,34.818261819,1,0,0,0,1,0,0,0
0,6500,35836.0,1.0,0,0,111.0,2,30,1,34.818261819,0,1,0,1,0,0,0,0
0,6500,115900.0,29.0,0,0,333.0,2,38,1,34.818261819,0,1,0,1,0,0,0,0
0,6500,88300.0,29.0,0,0,234.0,1,17,1,34.818261819,0,1,0,1,0,0,0,0
0,6500,70000.0,9.0,0,0,55.0,2,24,1,34.818261819,1,0,0,0,0,1,0,0
0,6500,107500.0,1.0,0,0,242.0,1,38,1,34.818261819,1,0,0,1,0,0,0,0
1,6500,105800.0,27.0,0,0,476.0,2,40,1,34.818261819,0,1,0,0,0,1,0,0
0,6500,117530.0,29.0,0,0,327.0,1,38,0,34.345837692,0,1,0,1,0,0,0,0
0,6500,70886.0,7.0,0,0,180.0,1,21,0,23.47088075,1,0,0,0,1,0,0,0
1,6500,208910.0,4.0,6,0,86.0,6,29,0,69.8005248,1,0,0,0,0,1,0,0
0,6500,72557.0,0.0,0,1,94.0,2,18,0,34.898413066,1,0,0,0,1,0,0,0
0,6600,89742.0,31.0,0,0,233.0,0,16,0,26.160494887,0,1,0,1,0,0,0,0
0,6600,84855.0,3.0,0,0,180.0,1,21,0,20.028353505,1,0,0,0,1,0,0,0
0,6600,48800.0,0.0,0,0,477.0,0,0,0,12.219436152,0,1,0,0,1,0,0,0
0,6600,81973.0,5.0,0,0,97.0,0,14,0,42.211046784,0,1,0,0,1,0,0,0
0,6600,50486.0,10.0,0,0,180.0,0,19,0,27.532376107,0,1,0,1,0,0,0,0
0,6600,112630.0,23.0,0,0,123.0,0,12,0,36.773458722,0,1,0,1,0,0,0,0
0,6600,46516.0,0.0,0,0,477.0,0,0,0,14.845990728,0,1,0,0,1,0,0,0
0,6600,126636.0,11.0,0,0,423.0,2,49,0,40.957090317,0,1,0,0,1,0,0,0
0,6700,55396.0,7.0,0,0,180.0,1,21,0,15.703991562,1,0,0,0,1,0,0,0
0,6700,56486.0,4.0,0,0,84.0,0,17,0,23.642853829,0,1,0,0,1,0,0,0
1,6700,70543.0,5.0,0,0,196.0,0,19,0,32.397593406,0,1,0,0,0,1,0,0
0,6700,30544.0,2.0,0,0,284.0,0,14,0,24.120451557,1,0,0,0,1,0,0,0
0,6700,59609.0,6.0,0,0,99.0,0,17,0,25.231366381,0,1,0,0,1,0,0,0
0,6700,68225.0,9.0,0,3,174.0,1,31,0,23.587013228,1,0,0,0,0,1,0,0
1,6700,42495.0,2.0,0,2,172.0,3,27,0,41.428597508,1,0,0,0,1,0,0,0
1,6700,81239.0,19.0,0,0,180.0,1,21,0,40.894931701,0,1,0,0,1,0,0,0
0,6700,83014.0,0.0,1,0,263.0,0,5,0,37.70699649,0,1,0,0,1,0,0,0
0,6700,58084.0,21.0,0,0,194.0,0,19,0,19.549571698,0,1,0,1,0,0,0,0
0,6700,64358.0,0.0,1,2,108.0,1,13,0,38.894194746,0,1,0,0,1,0,0,0
0,6700,36195.0,1.0,0,0,112.0,1,30,0,38.52863281,0,1,0,1,0,0,0,0
0,6700,70710.0,9.0,1,0,44.0,1,24,0,39.738576265,1,0,0,0,0,1,0,0
1,6700,20631.0,4.0,0,0,175.0,1,8,0,62.246451123,0,1,1,0,0,0,0,0
0,6700,59714.0,20.0,0,0,209.0,0,20,0,20.203517707,0,1,0,1,0,0,0,0
0,6700,155034.0,13.0,1,0,215.0,0,19,0,19.493871984,0,1,0,0,0,1,0,0
0,6800,160306.0,11.0,0,0,220.0,1,18,0,20.885093499,0,1,0,0,0,1,0,0
0,6800,160063.0,12.0,0,0,208.0,0,19,0,19.33336736,0,1,0,0,0,1,0,0
0,6800,65074.0,7.0,0,4,117.0,3,10,0,39.215028911,1,0,1,0,0,0,0,0
0,6800,86959.0,3.0,0,0,180.0,1,21,0,18.927211638,1,0,0,0,1,0,0,0
0,6800,154602.0,12.0,0,0,202.0,0,18,0,22.325828788,0,1,0,0,0,1,0,0
0,6800,74816.0,2.0,0,2,126.0,0,22,0,27.118653527,0,1,1,0,0,0,0,0
0,6800,88178.0,22.0,0,0,341.0,0,46,0,27.523246143,0,1,0,0,1,0,0,0
1,6800,42000.0,3.5,1,0,106.0,2,26,1,34.818261819,1,0,1,0,0,0,0,0
0,6800,57150.0,4.0,0,1,94.0,3,12,1,34.818261819,1,0,0,1,0,0,0,0
0,6800,57912.0,21.0,0,0,206.0,0,20,0,21.798513082,0,1,0,1,0,0,0,0
1,6800,27410.0,6.0,1,0,2.0,1,5,1,34.818261819,0,1,1,0,0,0,0,0
0,6800,247611.0,7.0,0,0,127.0,0,22,0,42.083901678,1,0,0,0,0,0,1,0
0,6800,72310.0,1.0,0,0,49.0,0,3,0,40.787393229,0,1,0,1,0,0,0,0
0,6800,99913.0,0.0,0,1,196.0,0,31,0,35.761604731,0,1,0,0,1,0,0,0
0,6800,88754.0,19.0,0,1,299.0,0,23,0,39.107501643,1,0,1,0,0,0,0,0
0,6900,113612.0,1.0,0,0,231.0,1,38,0,17.965883444,1,0,0,1,0,0,0,0
0,6900,87466.0,2.0,0,0,113.0,0,15,0,41.428089899,0,1,0,0,1,0,0,0
0,6900,51952.0,5.0,0,0,88.0,0,17,0,22.286997477,0,1,0,0,1,0,0,0
1,6900,58088.0,2.0,0,0,102.0,0,21,0,35.764058362,1,0,0,0,0,0,1,0
1,6900,89235.5,23.0,0,2,68.0,1,18,1,34.818261819,0,1,1,0,0,0,0,0
1,6900,63752.0,10.0,2,0,138.0,0,22,0,38.372460882,1,0,0,0,1,0,0,0
1,6900,83000.0,1.0,0,0,122.0,2,43,1,34.818261819,0,1,0,0,0,0,1,0
0,6900,110046.0,24.0,0,0,111.0,0,11,0,37.253150854,0,1,0,1,0,0,0,0
0,6900,68280.0,1.0,0,0,62.0,8,22,1,34.818261819,1,0,0,0,1,0,0,0
0,6900,57067.0,7.0,0,0,180.0,1,21,0,14.370985949,1,0,0,0,1,0,0,0
0,6900,68443.0,7.0,0,3,106.0,2,10,0,40.717668846,1,0,1,0,0,0,0,0
0,6900,66042.0,20.0,0,0,204.0,0,19,0,21.855494126,0,1,0,1,0,0,0,0
0,6900,84689.0,4.0,0,0,224.0,3,29,0,30.526150723,1,0,0,0,1,0,0,0
0,6900,36191.0,7.0,0,0,312.0,2,12,0,30.790620774,0,1,0,0,1,0,0,0
0,7000,124827.0,9.0,0,0,422.0,1,49,0,40.828872934,0,1,0,0,1,0,0,0
0,7000,111781.0,0.0,0,0,232.0,0,38,0,19.273579455,1,0,0,1,0,0,0,0
0,7000,99149.0,1.0,0,1,176.0,0,32,0,34.449664673,0,1,0,0,1,0,0,0
0,7000,47462.0,7.0,0,0,103.0,2,9,0,36.094071425,0,1,0,0,1,0,0,0
0,7000,98214.0,0.0,0,1,172.0,0,31,0,36.247963031,0,1,0,0,1,0,0,0
0,7000,93740.0,5.0,0,0,213.0,2,24,0,34.475301929,0,1,0,0,0,1,0,0
0,7000,81018.0,22.0,0,0,342.0,1,47,0,27.767299768,0,1,0,0,1,0,0,0
0,7000,87972.0,7.0,0,0,211.0,1,24,0,33.461402248,0,1,0,0,0,1,0,0
0,7000,72432.0,10.0,0,1,197.0,0,24,0,39.843087337,0,1,1,0,0,0,0,0
0,7000,66842.0,4.0,0,0,90.0,3,11,0,36.30952679,1,0,0,1,0,0,0,0
1,7000,157250.0,5.0,0,0,88.0,4,21,1,34.818261819,0,1,0,0,1,0,0,0
1,7000,32500.0,4.0,0,0,135.0,1,16,1,34.818261819,1,0,0,0,1,0,0,0
1,7000,63500.0,6.0,0,0,180.0,1,21,1,34.818261819,0,1,0,1,0,0,0,0
1,7000,46520.0,17.0,0,1,183.0,0,23,1,34.818261819,0,1,0,1,0,0,0,0
1,7000,86300.0,3.0,1,1,242.0,0,8,1,34.818261819,1,0,0,0,1,0,0,0
1,7000,66660.0,1.0,0,1,138.0,0,9,1,34.818261819,1,0,0,1,0,0,0,0
0,7000,175450.0,8.0,0,0,219.0,1,20,1,34.818261819,1,0,0,0,1,0,0,0
0,7000,75300.0,1.5,0,0,104.0,0,7,1,34.818261819,0,1,0,0,1,0,0,0
0,7000,31200.0,5.0,0,0,265.0,0,12,1,34.818261819,1,0,0,0,1,0,0,0
0,7000,49000.0,11.0,0,0,234.0,1,32,1,34.818261819,1,0,0,0,1,0,0,0
0,7000,26600.0,7.0,0,0,180.0,1,21,1,34.818261819,1,0,0,0,1,0,0,0
0,7000,76353.0,15.0,0,0,229.0,1,36,1,34.818261819,0,1,0,0,1,0,0,0
0,7000,63000.0,5.0,0,0,85.0,3,20,1,34.818261819,0,1,0,0,1,0,0,0
0,7000,59000.0,16.0,0,4,219.0,0,37,1,34.818261819,1,0,0,0,1,0,0,0
1,7000,81150.0,14.0,7,0,184.0,2,28,1,34.818261819,0,1,0,0,0,1,0,0
1,7000,97635.0,5.6,3,0,141.0,0,10,1,34.818261819,0,1,0,0,1,0,0,0
1,7000,160000.0,11.0,8,0,86.0,2,36,1,34.818261819,1,0,1,0,0,0,0,0
1,7000,53500.0,15.0,0,0,96.0,0,18,1,34.818261819,0,1,0,0,0,1,0,0
1,7000,49840.0,0.6,0,0,139.0,0,13,1,34.818261819,1,0,0,1,0,0,0,0
1,7000,25000.0,6.5,1,0,206.0,1,19,1,34.818261819,1,0,0,0,1,0,0,0
1,7000,81600.0,2.0,2,0,341.0,0,29,1,34.818261819,0,1,0,0,0,1,0,0
1,7000,119500.0,1.0,1,0,55.0,0,8,1,34.818261819,0,1,0,0,1,0,0,0
0,7000,68389.0,4.0,0,0,80.0,2,19,0,40.561860543,0,1,0,0,1,0,0,0
1,7000,96783.0,20.0,0,0,180.0,1,21,0,40.730315337,0,1,0,0,1,0,0,0
0,7000,161301.0,11.0,0,0,210.0,0,18,0,21.917952264,0,1,0,0,0,1,0,0
0,7000,93391.0,6.0,0,0,200.0,1,24,0,31.736511786,0,1,0,0,0,1,0,0
0,7000,67750.0,21.0,0,0,315.0,0,12,0,38.693655802,0,1,0,1,0,0,0,0
1,7100,55000.0,12.0,0,1,193.0,2,31,1,34.818261819,1,0,0,0,1,0,0,0
1,7100,74800.0,7.5,1,1,71.0,4,18,1,34.818261819,1,0,1,0,0,0,0,0
0,7100,74753.0,2.0,0,0,49.0,0,4,0,41.302546904,0,1,0,1,0,0,0,0
0,7100,114457.0,23.0,0,0,116.0,0,11,0,35.601894251,0,1,0,1,0,0,0,0
0,7100,68500.0,19.0,0,0,155.0,1,12,1,34.818261819,1,0,0,0,1,0,0,0
0,7100,40185.0,3.0,0,0,273.0,1,25,0,41.916899529,0,1,0,0,1,0,0,0
0,7100,33580.0,1.0,0,0,30.0,9,7,0,28.271474159,1,0,0,0,1,0,0,0
0,7100,180104.0,8.0,0,0,222.0,0,18,0,32.674358967,1,0,0,0,1,0,0,0
0,7100,72412.0,14.0,0,0,120.0,0,20,0,43.678746661,1,0,0,0,0,1,0,0
0,7100,70969.0,0.0,0,0,66.0,7,21,0,26.829490191,1,0,0,0,1,0,0,0
0,7100,76985.0,0.0,0,0,108.0,0,7,0,36.337557557,0,1,0,0,1,0,0,0
0,7100,54378.0,5.0,0,0,85.0,0,17,0,22.861199646,0,1,0,0,1,0,0,0
1,7200,65000.0,14.0,2,1,98.0,11,9,1,34.818261819,1,0,0,0,1,0,0,0
0,7200,78007.0,8.0,0,0,55.0,1,23,0,38.640277109,1,0,0,0,0,1,0,0
0,7200,84806.0,15.0,0,0,242.0,0,35,0,35.062675655,0,1,0,0,1,0,0,0
0,7200,115750.0,22.0,0,0,118.0,0,11,0,37.72035861,0,1,0,1,0,0,0,0
0,7200,113807.0,1.0,0,0,238.0,0,37,0,18.617288691,1,0,0,1,0,0,0,0
0,7200,48240.0,15.0,0,0,82.0,0,12,1,34.818261819,1,0,0,0,1,0,0,0
1,7200,67000.0,24.0,0,0,142.0,1,14,1,34.818261819,1,0,0,0,1,0,0,0
1,7200,50000.0,9.0,0,2,235.0,6,16,1,34.818261819,1,0,0,0,1,0,0,0
0,7200,38061.0,7.0,0,0,300.0,1,12,0,31.880033183,0,1,0,0,1,0,0,0
1,7200,39660.0,6.0,0,1,354.0,3,42,0,33.624133446,0,1,0,0,0,0,0,1
0,7200,74610.0,1.0,0,0,40.0,0,3,0,37.941253769,0,1,0,1,0,0,0,0
0,7200,117325.0,0.0,0,1,241.0,1,38,0,18.510551331,1,0,0,1,0,0,0,0
1,7200,76723.0,10.0,0,0,70.0,0,11,0,41.250706258,0,1,0,0,1,0,0,0
0,7200,86484.0,4.0,0,0,180.0,1,21,0,20.099049784,1,0,0,0,1,0,0,0
0,7200,31666.0,0.0,0,0,38.0,9,7,0,28.295681117,1,0,0,0,1,0,0,0
1,7300,87975.0,3.0,0,0,74.0,1,16,1,34.818261819,0,1,1,0,0,0,0,0
1,7300,75785.0,6.0,0,1,46.0,0,13,1,34.818261819,1,0,0,0,1,0,0,0
1,7300,42050.0,3.0,0,0,180.0,1,21,1,34.818261819,0,1,0,0,1,0,0,0
1,7300,77375.0,2.0,0,0,180.0,1,21,1,34.818261819,1,0,0,0,1,0,0,0
0,7300,197500.0,1.5,0,0,68.0,2,23,1,34.818261819,1,0,0,0,0,1,0,0
0,7300,86766.0,6.0,0,0,240.0,2,23,0,31.724698502,0,1,0,0,0,1,0,0
0,7300,79443.0,14.0,0,0,240.0,1,36,0,36.727136357,0,1,0,0,1,0,0,0
0,7300,118184.0,10.0,0,0,412.0,1,50,0,40.39647435,0,1,0,0,1,0,0,0
0,7300,64225.0,6.0,0,4,106.0,1,10,0,40.051915231,1,0,1,0,0,0,0,0
0,7300,205981.0,1.0,0,0,60.0,2,22,0,36.812290634,1,0,0,0,0,1,0,0
0,7400,50798.0,10.0,0,0,221.0,1,31,0,36.009421486,1,0,0,0,1,0,0,0
0,7400,89905.0,0.0,0,0,180.0,1,21,0,27.201999612,1,0,0,0,0,1,0,0
1,7400,100448.0,7.0,0,0,96.0,0,14,1,34.818261819,0,1,0,0,1,0,0,0
0,7400,44651.0,2.0,0,0,272.0,0,25,0,42.930043097,0,1,0,0,1,0,0,0
0,7400,163162.0,11.0,0,0,225.0,0,19,0,21.057574023,0,1,0,0,0,1,0,0
0,7400,119677.0,5.0,0,0,194.0,1,27,0,26.646083641,0,1,0,0,0,1,0,0
0,7400,93839.0,0.0,0,0,180.0,1,21,0,28.161831853,1,0,0,0,0,1,0,0
0,7400,86612.0,4.0,0,0,208.0,4,30,0,29.937917829,1,0,0,0,1,0,0,0
