BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,13900,80960.0,100730.0,DebtCon,Other,0.0,0,0,153.0,0,22,40.195306935
0,7800,64503.0,85608.0,HomeImp,Other,12.0,0,0,235.0,0,35,34.423248847
0,13600,58539.0,67899.0,HomeImp,Other,29.0,1,2,194.0,1,23,37.134421937
0,22400,62354.0,88287.0,DebtCon,Office,3.0,0,0,163.0,1,16,37.171395539
1,15800,64799.0,58995.0,HomeImp,Other,1.0,2,3,195.0,1,45,52.203164506
1,1300,70053.0,68400.0,HomeImp,Other,7.0,0,2,122.0,0,14,34.749171693
0,36500,18101.0,42320.0,DebtCon,Mgr,7.0,0,0,50.0,0,7,36.501009332
0,26000,47067.0,63292.0,DebtCon,Office,17.0,0,0,175.0,2,21,33.673146444
0,10500,42003.0,53754.0,DebtCon,Other,16.0,0,0,85.0,0,12,32.342959321
0,34100,138523.0,196555.0,DebtCon,ProfExe,21.0,0,0,185.0,1,22,38.896039504
0,21300,63263.0,94180.0,DebtCon,Office,1.0,0,0,138.0,1,22,35.549295097
0,58000,39436.0,75446.0,DebtCon,Other,2.0,0,0,102.0,0,20,30.164553563
0,18600,72860.0,90347.0,DebtCon,Other,0.0,1,1,104.0,2,26,36.025925278
1,11000,60513.0,110485.0,DebtCon,Mgr,3.0,1,1,127.0,1,17,40.031393322
0,12800,66293.0,92423.0,HomeImp,Office,27.0,0,0,170.0,1,14,41.232162564
1,11900,63833.0,88772.0,DebtCon,Other,3.0,0,0,181.0,1,21,40.932766781
0,12400,26768.0,52411.0,HomeImp,Other,0.0,0,0,253.0,0,11,38.821021323
0,14300,33261.0,41835.0,DebtCon,Other,9.0,2,0,155.0,6,28,40.50295999
0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0,0,89.0,0,18,27.710657289
0,16900,31143.0,75125.0,HomeImp,Other,7.0,1,0,237.0,0,49,42.132280565
0,8600,57727.0,70828.0,HomeImp,Other,5.0,0,0,88.0,3,19,41.75352499
0,16000,64799.0,46140.0,DebtCon,Other,7.0,0,0,345.0,1,16,31.640812778
0,13300,79512.0,92224.0,DebtCon,Other,9.0,0,0,159.0,4,22,38.94860467
0,15500,74761.0,92729.0,DebtCon,ProfExe,9.0,0,1,339.0,1,42,37.47461725
1,15800,74815.0,89721.0,DebtCon,Mgr,16.0,0,0,294.0,0,0,37.984504628
0,26500,64799.0,38964.0,DebtCon,Other,11.0,1,1,103.0,4,14,20.353582085
0,15600,102881.0,117868.0,DebtCon,Other,11.0,0,0,287.0,2,19,31.759876787
0,23500,75708.0,102198.0,DebtCon,Mgr,2.0,1,3,231.0,5,23,42.179786422
0,13800,64799.0,44092.0,HomeImp,Mgr,5.0,0,0,174.0,1,10,20.682377402
0,10700,110789.0,126781.0,DebtCon,Self,6.0,0,1,179.0,0,19,31.888936384
1,13300,67483.0,85454.0,DebtCon,ProfExe,16.0,0,2,336.0,1,14,30.37586285
1,42000,9999.0,50681.0,HomeImp,ProfExe,3.0,0,0,326.0,5,15,12.386741311
0,15700,75764.0,97122.0,DebtCon,Other,5.0,2,0,71.0,0,21,24.431789613
0,5000,59900.0,80800.0,DebtCon,ProfExe,15.0,0,0,219.0,1,18,34.749171693
0,82200,23197.0,110481.0,HomeImp,Other,26.0,0,1,128.0,0,14,30.942695109
0,21800,80092.0,98561.0,DebtCon,Mgr,5.0,0,0,73.0,7,24,37.138283972
0,48800,47476.0,105332.0,HomeImp,Self,9.0,0,0,194.0,3,36,40.653434674
0,20800,107787.0,182140.0,DebtCon,Office,7.0,0,0,214.0,3,23,41.928469494
0,8000,53000.0,65960.0,HomeImp,Other,7.5,0,0,133.0,0,17,34.749171693
0,12400,36034.0,62953.0,DebtCon,ProfExe,9.0,0,0,262.0,0,16,21.345227351
0,25700,85417.0,98179.0,HomeImp,Other,7.0,0,0,181.0,1,21,30.829477167
0,13200,64799.0,69139.0,DebtCon,Other,0.0,1,0,166.0,0,1,1.5659310471
0,4900,170986.0,245300.0,DebtCon,Sales,7.0,0,0,132.0,0,22,34.749171693
0,11500,53651.0,87547.0,HomeImp,Other,18.0,0,0,191.0,0,16,34.368650887
0,20100,72775.0,102308.0,DebtCon,Office,8.0,0,0,206.0,2,13,32.782971421
0,31800,37100.0,74796.0,DebtCon,Other,10.0,0,1,110.0,2,23,33.688866161
1,10000,66399.0,78000.0,DebtCon,ProfExe,0.9,0,0,113.0,0,15,34.749171693
0,12300,69499.0,104045.0,DebtCon,Other,8.0,0,0,219.0,0,20,18.58475695
0,26500,29751.0,57501.0,DebtCon,Office,1.0,0,0,114.0,2,7,37.075471865
1,7400,2063.0,100448.0,HomeImp,Other,7.0,0,0,96.0,0,14,34.749171693
0,3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0,0,193.0,1,28,34.749171693
0,12500,10035.0,61897.0,HomeImp,Other,6.0,1,1,369.0,0,21,14.733594833
0,28200,100353.0,131386.0,DebtCon,Office,9.0,0,0,146.0,0,28,38.679207625
0,26400,73679.0,98614.0,DebtCon,Office,10.0,0,0,152.0,0,20,38.159622791
0,29200,99600.0,143000.0,DebtCon,Other,15.0,0,0,232.0,1,40,34.749171693
0,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0,0,113.0,3,27,34.749171693
0,20000,64799.0,78232.0,DebtCon,Sales,2.0,0,0,400.0,0,23,23.948854331
0,14600,51613.0,77912.0,DebtCon,Office,0.0,0,0,183.0,0,25,32.224452406
0,12800,77318.0,97616.0,DebtCon,Mgr,6.0,0,0,126.0,2,27,39.462663394
1,20000,47696.03,112700.0,DebtCon,Other,16.0,0,3,124.0,0,23,34.749171693
0,17700,85150.0,113104.0,DebtCon,ProfExe,11.0,0,0,148.0,2,19,38.962872064
0,21500,96993.0,143240.0,DebtCon,ProfExe,20.0,0,0,173.0,0,25,39.858726886
0,22600,64799.0,55419.0,DebtCon,Other,7.0,0,0,300.0,0,18,39.095195695
0,32600,17918.0,40000.0,DebtCon,Mgr,7.0,0,0,46.0,0,7,34.749171693
0,21800,82817.0,114732.0,DebtCon,Other,7.0,0,0,190.0,1,24,40.748211757
0,6400,62746.0,75016.0,DebtCon,ProfExe,12.0,0,0,133.0,0,20,40.188123128
0,21200,103264.0,148968.0,HomeImp,ProfExe,8.0,0,0,162.0,1,22,34.548541271
0,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0,0,196.0,2,19,34.749171693
1,7500,39600.0,42000.0,DebtCon,Self,1.0,0,0,48.0,1,15,34.749171693
0,25000,109000.0,175000.0,DebtCon,Sales,17.0,0,0,298.0,1,31,34.749171693
0,11900,81318.0,105454.0,HomeImp,ProfExe,6.0,0,0,92.0,1,33,37.525751033
0,16200,104896.0,137950.0,DebtCon,Office,2.0,1,0,112.0,2,15,32.761337964
0,9400,81546.0,119128.0,HomeImp,Office,30.0,0,0,328.0,2,38,34.150319383
0,13100,59460.0,72387.0,HomeImp,Other,29.0,1,2,182.0,0,24,34.785132563
0,15100,64799.0,32289.0,DebtCon,Other,13.0,1,0,82.0,1,9,33.534708383
0,13100,59608.0,72561.0,HomeImp,Other,30.0,1,2,196.0,1,24,36.611072985
0,43700,64799.0,48535.0,DebtCon,Other,7.0,6,0,96.0,3,19,26.981182976
0,15000,73187.0,111623.0,DebtCon,Other,4.0,0,0,98.0,2,14,36.237233671
0,41800,5143.0,67205.0,HomeImp,Office,7.0,0,0,318.0,0,18,14.853341066
0,50900,64799.0,85196.0,HomeImp,Other,7.0,0,0,351.0,0,6,21.595479997
0,10600,63245.0,82041.0,DebtCon,Office,3.0,1,3,185.0,3,29,38.219034312
0,32300,14163.0,60626.0,DebtCon,Other,0.0,0,0,109.0,1,6,36.501086508
0,12000,29600.0,61250.0,DebtCon,ProfExe,7.5,0,0,265.0,1,16,34.749171693
0,11400,75705.0,90727.0,DebtCon,Mgr,5.0,0,0,143.0,2,27,42.169926729
0,22100,73053.0,105750.0,DebtCon,Mgr,9.0,0,1,293.0,2,29,34.749171693
0,12200,80336.0,102618.0,HomeImp,ProfExe,2.0,0,0,80.0,2,19,34.405482343
0,22400,32665.0,56639.0,DebtCon,Other,13.0,0,0,102.0,1,25,31.470031281
1,11000,122751.0,140000.0,DebtCon,Other,5.0,0,0,117.0,2,30,34.749171693
0,21300,99613.0,147991.0,HomeImp,Other,7.0,0,0,181.0,1,21,38.497560593
0,13000,15374.0,59309.0,HomeImp,Other,6.0,2,0,355.0,1,21,15.823615554
0,6200,75121.0,96462.0,DebtCon,ProfExe,0.0,0,0,181.0,1,21,27.167655962
0,25500,64799.0,31777.0,HomeImp,Other,23.0,0,0,82.0,3,15,28.078994114
1,22100,57000.0,83000.0,DebtCon,Other,7.0,0,0,294.0,0,0,34.749171693
0,14300,70322.0,88626.0,DebtCon,Other,3.0,0,0,245.0,2,26,32.647541118
0,29200,116202.0,160084.0,DebtCon,ProfExe,6.0,0,0,124.0,3,26,32.644529835
0,4000,67533.0,71865.0,HomeImp,Mgr,10.0,0,2,228.0,0,25,39.166328703
0,9700,64799.0,64644.0,HomeImp,Other,7.0,0,0,368.0,0,6,36.573169598
0,26500,134952.0,165451.0,DebtCon,Other,8.0,1,0,225.0,1,19,35.734856373
0,39700,59360.0,117186.0,DebtCon,Mgr,16.0,0,1,203.0,0,22,40.138090445
0,18400,68655.0,94322.0,HomeImp,ProfExe,8.0,0,0,77.0,0,15,32.74121014
0,15400,73793.0,86176.0,DebtCon,Other,2.0,1,0,229.0,3,26,30.958519988
1,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0,0,178.0,2,26,34.749171693
0,12300,68024.0,78800.0,DebtCon,Sales,7.0,0,0,126.0,0,35,29.293344354
0,23700,46910.0,75136.0,DebtCon,Other,10.0,0,0,119.0,1,19,43.829588004
0,26600,94954.0,131913.0,DebtCon,ProfExe,0.0,1,0,187.0,2,37,35.270113219
0,10000,78000.0,97400.0,HomeImp,ProfExe,1.0,0,0,72.0,1,20,34.749171693
0,20900,16174.0,34886.0,DebtCon,Other,1.0,0,0,52.0,1,4,29.752732197
0,23000,91732.0,140728.0,DebtCon,ProfExe,7.0,0,0,204.0,0,21,27.692237423
0,16300,59901.0,83232.0,HomeImp,Other,7.0,0,0,285.0,0,20,27.898802748
0,8000,38758.0,46466.26,HomeImp,Mgr,21.0,1,1,229.0,1,18,34.749171693
0,13200,69697.0,91722.0,HomeImp,Office,24.0,1,0,184.0,1,14,39.752171789
1,13700,59012.0,81465.0,DebtCon,Mgr,12.0,0,0,167.0,0,31,34.749171693
0,22100,92724.0,126348.0,HomeImp,Mgr,11.0,0,0,122.0,1,24,30.843505268
0,9200,71994.0,95525.0,DebtCon,Other,16.0,2,0,127.0,3,16,25.621930492
0,19200,31307.0,60202.0,DebtCon,ProfExe,18.0,0,0,171.0,1,20,35.600544953
1,56800,95321.0,169000.0,DebtCon,Other,3.0,0,0,239.0,4,38,34.749171693
1,28100,61000.0,99000.0,DebtCon,Mgr,7.0,0,1,129.0,1,31,34.749171693
0,11000,46093.0,60563.0,DebtCon,Mgr,4.0,0,0,190.0,1,21,29.578148133
0,11100,80922.0,95105.0,DebtCon,Other,3.0,0,0,91.0,2,31,38.120810575
0,15100,73505.0,109656.0,DebtCon,Other,5.0,0,0,82.0,2,13,36.461210536
0,35000,240994.0,39401.0,DebtCon,Mgr,3.0,0,1,211.0,3,50,42.967511635
0,18900,87081.0,115165.0,DebtCon,Other,13.0,0,0,120.0,1,8,34.400376562
0,51500,42041.0,67770.0,DebtCon,Office,6.0,0,0,206.0,1,16,31.029002604
0,25600,64799.0,51974.0,DebtCon,Other,7.0,0,0,101.0,0,13,28.116067418
1,41300,42000.0,98000.0,DebtCon,ProfExe,12.0,0,0,222.0,0,23,34.749171693
1,3400,37000.0,52000.0,HomeImp,Office,2.0,0,1,183.0,0,6,34.749171693
0,20000,145000.0,117500.0,DebtCon,ProfExe,5.0,0,0,96.0,3,34,34.749171693
1,3900,21200.0,39000.0,DebtCon,Mgr,4.0,0,1,87.0,2,14,34.749171693
0,20600,114947.0,173502.0,DebtCon,Office,4.0,0,0,219.0,4,24,40.543738916
0,18900,100416.0,161147.0,DebtCon,Mgr,1.0,0,0,216.0,1,18,38.460499883
0,15000,50000.0,90000.0,DebtCon,ProfExe,5.5,0,0,131.0,2,22,34.749171693
0,11000,83639.0,98081.0,DebtCon,Other,10.0,0,0,155.0,4,22,42.539685706
0,4200,67700.0,77000.0,DebtCon,Sales,4.0,0,0,129.0,0,31,34.749171693
0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0,0,241.0,0,21,28.846448119
0,9900,60488.0,75507.0,HomeImp,Other,3.0,0,0,239.0,1,17,38.473075274
0,11000,106762.0,123138.0,DebtCon,Other,2.0,0,0,131.0,0,25,32.80374334
0,12600,83921.0,90876.0,DebtCon,Other,3.0,0,0,107.0,1,32,41.473001084
0,23200,144542.0,176611.0,DebtCon,ProfExe,5.0,1,3,179.0,5,42,40.823160429
0,7300,55456.0,86766.0,HomeImp,ProfExe,6.0,0,0,240.0,2,23,31.724698502
0,15000,125000.0,154000.0,DebtCon,Mgr,7.0,0,0,223.0,0,19,34.749171693
0,17500,133243.0,154513.0,DebtCon,Mgr,7.0,0,0,217.0,0,18,37.462991964
0,25100,28778.0,50872.0,DebtCon,Other,28.0,0,0,304.0,2,12,31.599464331
0,14900,82930.0,103352.0,HomeImp,ProfExe,6.0,0,0,106.0,0,27,27.473814727
0,22400,81617.0,125950.0,DebtCon,Other,9.0,0,0,290.0,1,16,35.513658504
0,30000,12223.0,35875.06,DebtCon,Other,28.5,0,0,200.0,0,15,34.749171693
0,22400,89985.0,121601.0,HomeImp,Mgr,11.0,0,0,112.0,2,24,30.991174103
0,9000,56930.0,67557.0,DebtCon,Other,0.0,0,1,119.0,2,18,36.686882044
0,26700,144243.0,176096.0,DebtCon,Other,1.0,0,0,195.0,0,34,40.479243579
0,25500,32458.0,52329.0,DebtCon,Other,15.0,0,0,106.0,2,24,29.866278228
0,17100,123463.0,160487.0,DebtCon,Office,4.0,0,0,155.0,0,21,25.704127792
0,15500,97596.0,119326.0,DebtCon,Office,0.0,0,3,255.0,1,30,40.987300926
0,14100,79345.0,135554.0,DebtCon,ProfExe,15.0,0,0,302.0,0,19,29.17813328
0,10600,54344.0,92742.0,HomeImp,Other,19.0,0,0,171.0,0,28,24.553206166
0,12900,89492.0,110007.0,HomeImp,ProfExe,10.0,0,2,169.0,0,28,32.820037269
0,17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0,0,262.0,1,11,36.56433032
1,21000,52411.0,90031.0,DebtCon,ProfExe,5.0,2,1,90.0,3,24,41.966249467
0,23900,55284.0,92305.0,DebtCon,Other,7.0,0,0,241.0,1,19,37.479757124
0,8200,64799.0,49362.0,DebtCon,Other,7.0,0,0,181.0,1,21,11.769692151
0,14600,82698.0,104963.0,DebtCon,Office,30.0,0,1,344.0,1,50,33.974281202
0,20000,64799.0,90000.0,HomeImp,Other,8.0,0,0,182.0,1,16,34.749171693
0,28900,75887.0,117989.0,DebtCon,Other,4.0,0,0,92.0,2,32,40.778888426
0,16900,30856.0,56961.0,HomeImp,Other,11.0,0,0,117.0,1,10,20.344582168
1,10200,48670.0,90444.0,HomeImp,Other,7.0,1,1,89.0,1,7,39.15104729
1,14500,38986.0,49970.0,HomeImp,Other,1.0,8,1,221.0,0,17,47.914521113
0,17000,63450.0,92816.0,DebtCon,ProfExe,10.0,0,0,193.0,1,16,25.718671082
0,7500,40936.0,50900.0,DebtCon,Other,10.0,1,0,116.0,1,26,34.749171693
0,37700,141260.0,205493.0,HomeImp,ProfExe,5.0,0,0,148.0,0,31,34.302973903
0,21900,70152.0,188365.0,DebtCon,Other,9.0,0,0,368.0,0,17,32.692515336
0,18800,110098.0,120662.0,DebtCon,Other,0.0,0,0,122.0,1,21,39.322315408
0,14000,37019.0,57125.0,DebtCon,Other,7.0,0,0,70.0,0,15,41.637058771
0,7200,22832.0,31666.0,DebtCon,Other,0.0,0,0,38.0,9,7,28.295681117
0,25600,241570.0,264772.0,HomeImp,Self,4.0,1,0,261.0,2,50,37.379974648
0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0,0,247.0,3,32,32.509012068
0,21700,72180.0,93427.0,DebtCon,Other,2.0,0,0,116.0,1,29,33.45667038
1,6800,31000.0,42000.0,DebtCon,Mgr,3.5,1,0,106.0,2,26,34.749171693
0,17600,64799.0,96188.0,DebtCon,Other,7.0,0,0,181.0,0,9,30.879317294
0,22700,93542.0,99198.0,HomeImp,Other,6.0,0,0,181.0,1,21,30.080343444
0,11800,64799.0,65769.0,HomeImp,Other,7.0,0,0,357.0,0,7,34.327276537
0,26300,25530.0,79885.0,DebtCon,Other,7.0,1,1,106.0,2,26,29.928636834
0,13700,80300.0,98088.0,HomeImp,ProfExe,1.0,0,0,67.0,0,20,36.516532499
0,9300,30204.0,57036.0,DebtCon,Other,30.0,0,0,235.0,0,19,23.137840556
0,13700,58788.0,87260.0,DebtCon,Office,14.0,0,0,104.0,0,24,36.665318539
0,13300,76663.0,96022.0,DebtCon,ProfExe,10.0,2,0,180.0,1,30,27.045006761
0,13400,94102.0,114147.0,HomeImp,Office,2.0,0,0,138.0,0,21,36.801624728
1,8800,67200.0,80300.0,HomeImp,Other,10.0,4,1,136.0,1,33,34.749171693
1,11500,67000.0,83000.0,DebtCon,ProfExe,4.0,0,0,181.0,1,21,34.749171693
0,22200,45148.0,85341.0,HomeImp,Other,24.0,0,0,276.0,1,7,23.461608751
0,7500,64799.0,26850.0,HomeImp,Office,20.0,0,0,186.0,1,16,34.749171693
0,21800,64799.0,25566.0,DebtCon,ProfExe,8.0,0,0,115.0,1,19,21.825631046
1,12000,76345.0,89036.0,HomeImp,Other,8.0,0,0,92.0,1,19,50.173065029
0,10400,21235.0,40116.0,DebtCon,Other,3.0,0,0,181.0,1,21,36.905414314
0,27700,73148.0,101462.0,DebtCon,ProfExe,10.0,0,0,265.0,0,33,40.475793354
0,20000,64799.0,64928.84,HomeImp,Office,8.0,0,0,123.0,2,5,34.749171693
0,3800,11543.0,46045.0,HomeImp,Self,7.0,0,0,205.0,0,11,42.173165882
0,15100,127045.0,163833.0,DebtCon,Office,4.0,0,0,136.0,0,21,25.861812336
0,19900,45748.0,82516.0,DebtCon,Other,7.0,0,0,181.0,1,21,39.313878015
0,8500,50031.0,57276.0,DebtCon,Office,0.0,0,0,171.0,0,21,35.158702571
0,12900,31498.0,42695.0,HomeImp,Mgr,14.0,0,0,55.0,0,9,31.992753482
1,15000,49200.0,72900.0,DebtCon,Other,10.0,0,0,174.0,1,16,34.749171693
0,13500,82036.0,104261.0,HomeImp,ProfExe,4.0,0,1,98.0,0,33,39.294102796
0,11800,21813.0,30436.0,DebtCon,Office,5.0,0,1,104.0,0,16,19.408461231
0,7200,71667.0,117325.0,DebtCon,Office,0.0,0,1,241.0,1,38,18.510551331
0,12700,149272.0,176467.0,HomeImp,Office,7.0,0,0,192.0,1,55,33.902320006
1,3000,7000.0,20300.0,HomeImp,Other,3.0,0,0,51.0,5,9,34.749171693
0,9800,32550.0,52554.0,DebtCon,Other,12.0,0,0,230.0,1,32,37.923088094
1,8100,19772.0,39431.0,DebtCon,Other,0.0,0,1,82.0,1,12,20.342467722
0,38200,92227.0,143087.0,DebtCon,Other,13.0,0,0,61.0,1,36,40.329542416
0,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0,0,191.0,1,42,34.749171693
1,18100,23590.0,215548.0,DebtCon,Mgr,10.0,7,2,137.0,10,41,33.272297524
0,13600,66098.0,76014.0,HomeImp,Office,12.0,0,0,246.0,1,32,43.396204585
0,49300,40724.0,102546.0,HomeImp,Self,6.0,0,0,211.0,1,36,39.037679093
0,12700,60122.0,93741.0,DebtCon,Other,0.0,0,0,38.0,1,3,42.109347732
0,17600,64857.0,82449.0,DebtCon,Other,1.0,0,0,313.0,3,15,43.478862555
0,6400,53476.0,70157.0,DebtCon,ProfExe,7.0,0,3,164.0,1,30,21.137981572
1,8000,21944.0,31352.0,DebtCon,Other,0.0,1,1,33.0,9,3,34.749171693
0,9500,58185.0,64576.0,DebtCon,Mgr,6.0,0,4,128.0,1,11,38.298309125
0,1700,97800.0,112000.0,HomeImp,Office,3.0,0,0,93.0,0,14,34.749171693
0,23800,101536.0,147601.0,HomeImp,ProfExe,10.0,0,0,161.0,1,23,32.719421241
0,58900,40100.0,70672.0,DebtCon,Other,3.0,0,0,112.0,0,20,30.388430585
0,11000,85149.0,106820.0,HomeImp,Mgr,10.0,0,0,240.0,0,25,34.749171693
0,27700,67446.0,99206.0,DebtCon,ProfExe,11.0,0,0,287.0,0,32,38.995164401
1,6300,65875.0,76000.0,DebtCon,Mgr,0.8,2,0,84.0,1,12,34.749171693
0,13100,74832.0,98616.0,HomeImp,ProfExe,6.0,0,0,101.0,1,26,27.021480654
0,12700,29471.0,48362.0,HomeImp,Other,9.0,0,0,80.0,0,4,36.020607901
0,5300,66987.0,65111.0,HomeImp,Sales,4.0,1,0,175.0,1,22,40.442570389
0,9100,80719.0,86782.0,HomeImp,Other,23.0,0,0,333.0,1,47,30.39545792
1,40000,331000.0,415000.0,DebtCon,ProfExe,22.0,0,0,242.0,8,34,34.749171693
0,21700,62506.0,96588.0,HomeImp,ProfExe,18.0,0,1,615.0,0,24,21.972675195
0,12500,50097.0,73846.0,DebtCon,Other,1.0,0,0,268.0,0,20,29.159609493
0,25800,137140.0,167096.0,DebtCon,Other,7.0,0,1,209.0,1,19,36.18947433
1,5000,64799.0,94119.0,HomeImp,Other,19.0,0,0,181.0,1,21,34.749171693
0,42900,101731.0,155688.0,DebtCon,Other,14.0,0,1,235.0,3,30,43.181424488
0,36800,109378.0,163684.0,DebtCon,Other,7.0,0,0,240.0,3,13,35.691542689
1,23500,64799.0,116983.0,HomeImp,Other,7.0,0,1,143.0,0,10,35.060319852
0,14400,75360.0,105737.0,HomeImp,ProfExe,8.0,0,0,121.0,1,27,24.761899592
1,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0,0,327.0,6,15,34.749171693
0,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0,0,276.0,0,37,24.356593557
0,15500,158506.0,179499.0,DebtCon,ProfExe,8.0,0,0,196.0,4,26,40.73934639
0,20800,64799.0,26732.0,DebtCon,ProfExe,6.0,0,0,103.0,1,19,21.304272086
1,20000,11000.0,75000.0,DebtCon,Other,7.0,1,3,268.0,1,23,34.749171693
0,2400,98449.0,117195.0,HomeImp,Office,4.0,0,0,94.0,0,13,29.681827045
0,16000,69861.0,87086.0,DebtCon,Other,7.0,0,0,205.0,2,18,43.436334345
0,88500,50240.0,94687.0,DebtCon,Other,16.0,0,0,214.0,0,16,34.751158347
0,23100,141937.0,179756.0,HomeImp,Mgr,6.0,0,0,328.0,0,16,43.910045849
0,16100,59734.0,93756.0,DebtCon,Office,31.0,0,0,210.0,0,21,32.596219565
0,25800,64799.0,51824.0,DebtCon,Other,7.0,0,0,90.0,2,12,28.546478459
0,11500,104610.0,118861.0,DebtCon,Other,18.0,0,1,204.0,1,16,37.596951452
0,15400,104451.0,119195.0,DebtCon,Office,5.0,0,0,265.0,0,34,29.963272776
1,17500,68000.0,133015.0,DebtCon,Office,19.0,1,1,178.0,5,21,34.749171693
0,22700,91303.0,98362.0,HomeImp,Other,7.0,0,0,181.0,1,21,30.681015154
0,25500,84267.0,117833.0,DebtCon,ProfExe,12.0,0,1,124.0,0,18,27.47115778
0,21300,28463.0,47537.0,DebtCon,Other,1.0,0,0,317.0,1,24,37.171638545
0,25200,55283.0,103324.0,DebtCon,ProfExe,0.0,0,0,181.0,0,26,32.923860468
0,7700,35100.0,45000.0,DebtCon,Office,10.0,0,0,207.0,1,23,34.749171693
1,5300,26908.0,36078.0,HomeImp,Other,7.0,0,0,302.0,0,8,39.196985402
0,42900,122372.0,175968.0,DebtCon,Self,13.0,0,0,161.0,0,4,39.469199606
0,11900,83877.0,208924.0,HomeImp,Self,15.0,0,0,13.0,6,7,18.249721916
0,28900,102108.0,147463.0,DebtCon,Mgr,19.0,0,0,206.0,0,13,41.654211317
0,20300,59809.0,107994.0,DebtCon,ProfExe,15.0,0,3,264.0,0,36,26.50856379
0,27900,137006.0,207997.0,HomeImp,ProfExe,5.0,0,0,194.0,1,28,36.906075155
0,10700,50210.0,64838.0,HomeImp,Other,9.0,0,0,95.0,2,34,40.396233444
0,17600,79122.0,96116.0,DebtCon,Other,1.0,0,0,152.0,1,18,35.589662601
0,48900,33903.0,68995.0,DebtCon,Office,6.0,0,0,204.0,1,16,30.999236125
0,14400,111914.0,142105.0,DebtCon,ProfExe,3.0,0,0,285.0,1,46,32.911384663
1,38000,290000.0,364000.0,DebtCon,ProfExe,0.3,0,0,127.0,6,32,34.749171693
0,13400,67941.0,84973.0,DebtCon,Office,6.0,1,3,180.0,3,30,37.428937524
0,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0,1,308.0,1,20,34.749171693
0,45000,64799.0,76673.0,HomeImp,Office,11.0,0,0,297.0,0,13,34.749171693
0,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0,0,116.0,1,13,25.401570002
0,16000,82097.0,100225.0,DebtCon,Other,0.0,0,0,129.0,0,22,39.827217203
0,12800,91040.0,114331.0,DebtCon,Other,12.0,0,0,176.0,0,26,34.747185039
0,18500,23618.0,37539.0,DebtCon,Office,1.0,0,0,200.0,0,15,36.982729198
0,21300,58209.0,84200.0,DebtCon,Other,18.0,0,0,213.0,0,22,33.033146414
0,9900,52800.0,66000.0,HomeImp,Other,29.0,1,3,189.0,1,24,34.749171693
0,22400,40605.0,76986.0,DebtCon,ProfExe,9.0,0,0,276.0,0,19,39.730192796
0,41700,12375.0,71029.0,HomeImp,Office,7.0,0,0,325.0,0,19,16.101434141
1,25000,103700.0,172762.0,DebtCon,Other,4.0,0,0,294.0,0,0,34.749171693
0,9100,64799.0,50391.0,DebtCon,Other,7.0,0,0,181.0,1,21,15.024705832
0,10300,79243.0,89840.0,DebtCon,Office,16.0,0,0,88.0,0,9,24.479373218
0,6200,133882.0,155222.0,HomeImp,ProfExe,9.0,0,0,213.0,0,19,20.616783656
0,3800,51180.0,63459.0,HomeImp,Office,20.0,0,0,204.0,0,20,20.067042051
0,24000,17575.0,50375.0,DebtCon,Other,23.0,0,0,136.0,0,11,22.981005101
0,18700,50354.0,79011.0,DebtCon,Other,1.0,0,1,291.0,1,10,35.139034361
0,24200,49798.0,67458.0,DebtCon,Other,6.0,0,0,69.0,2,18,36.46436586
0,7800,58364.0,66688.0,DebtCon,Other,3.0,0,2,115.0,3,18,37.929273869
0,12200,86775.0,111572.0,DebtCon,ProfExe,0.0,1,1,139.0,1,33,34.351808356
1,23200,14511.0,81579.0,DebtCon,Other,7.0,0,3,273.0,0,23,47.120580493
0,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0,0,78.0,0,15,32.004056088
1,5000,63125.0,126500.0,HomeImp,Office,3.0,0,0,100.0,0,14,34.749171693
0,20800,96994.0,140564.0,DebtCon,Mgr,13.0,0,0,170.0,1,25,33.525064301
0,13300,50039.0,63784.0,DebtCon,Other,3.0,0,0,177.0,0,13,27.865588733
0,78700,22762.0,102997.0,HomeImp,Other,25.0,0,0,147.0,0,13,34.300201816
0,19000,7524.0,28639.0,DebtCon,Other,7.0,0,0,60.0,1,18,42.358461482
0,25000,64799.0,45764.0,DebtCon,Other,7.0,0,0,107.0,1,12,27.779905337
0,6400,81116.0,86148.0,HomeImp,ProfExe,8.0,0,0,262.0,0,11,42.068268179
0,80300,20370.0,109127.0,HomeImp,Other,27.0,0,1,142.0,0,13,33.468763239
